x,y,z
355.47,457.82,588.15
864.13,238.42,826.19
326.03,261.5,279.52
673.07,963.16,708.79
99.22,672.84,617.24
526.71,849.46,292.56
161.24,898.09,156.2
485.65,272.83,273.87
843.83,678.74,353.61
943.37,534.09,918.98
550.67,854.0,471.59
385.93,896.52,349.66
742.93,432.94,307.29
456.98,17.17,16.31
900.61,445.15,681.16
595.68,101.83,71.6
464.8,914.0,519.27
869.57,696.26,198.4
220.54,309.27,169.07
91.06,765.79,672.81
70.83,200.8,558.78
76.35,266.86,237.45
78.7,82.06,734.95
968.83,223.38,905.21
97.2,730.15,103.67
785.28,171.88,581.12
678.4,243.12,19.16
320.47,818.45,608.4
414.07,916.6,69.4
816.46,650.52,611.98
233.94,261.53,128.18
618.32,250.45,998.41
59.67,587.16,625.77
25.21,246.13,249.23
576.12,70.9,134.0
492.99,356.45,77.25
655.54,913.79,852.03
393.11,401.55,136.99
684.06,536.16,648.19
642.41,211.71,83.27
134.09,62.11,993.51
873.17,907.15,223.94
734.1,268.29,836.35
349.84,279.47,135.22
880.5,54.06,797.29
272.89,42.28,784.66
24.28,517.27,723.57
296.37,468.65,63.94
627.94,992.08,390.08
111.49,617.2,629.81
761.66,108.38,118.12
894.99,801.0,281.07
857.53,919.36,793.18
449.28,805.05,690.1
656.86,254.68,992.96
343.96,969.45,26.53
79.21,473.35,92.82
593.29,222.69,549.78
555.15,254.71,510.16
119.36,450.47,866.35
53.31,256.19,513.73
286.54,503.15,751.29
689.25,54.74,372.79
867.04,52.06,540.76
515.38,851.52,790.75
188.77,332.12,144.48
499.32,539.96,682.51
798.54,607.01,554.5
925.04,834.61,822.08
264.1,288.4,207.93
425.11,909.91,686.41
417.25,101.88,434.35
961.67,117.29,746.58
658.3,440.46,713.6
134.69,689.51,598.86
585.5,747.43,985.88
485.43,323.88,945.01
38.93,764.26,25.04
94.2,880.05,307.05
995.06,410.71,250.56
430.9,397.24,60.34
414.22,631.96,556.72
229.96,154.2,167.82
213.35,62.12,9.13
326.21,882.54,247.09
403.74,383.15,103.63
259.06,261.27,62.26
138.22,943.71,577.21
646.8,209.88,204.46
300.23,982.15,227.22
100.44,171.27,88.07
664.96,6.78,552.51
762.98,263.85,679.2
2.88,282.37,130.12
212.32,970.92,661.77
295.57,220.9,767.86
311.76,983.84,468.49
978.53,867.72,759.71
676.7,124.05,874.58
673.69,304.33,127.03
442.56,465.8,17.61
190.02,303.84,919.09
756.66,607.85,840.9
964.24,230.56,874.44
324.73,940.67,968.08
953.57,735.66,245.01
175.73,152.93,77.58
587.77,503.13,373.07
753.47,389.97,917.87
224.34,360.54,238.83
286.65,309.69,960.99
636.4,602.75,693.44
101.27,47.4,852.79
670.92,496.1,51.1
459.15,186.33,993.49
828.89,539.08,131.73
614.01,188.02,920.84
179.4,175.8,436.15
18.47,531.58,228.21
819.02,978.81,960.2
464.53,718.39,73.86
186.56,243.29,51.93
127.38,695.61,97.61
260.53,310.39,866.21
766.02,703.24,709.33
645.05,304.23,861.74
881.29,478.66,739.92
255.13,114.78,418.4
394.22,496.6,602.04
37.91,423.68,777.54
147.12,130.8,78.15
111.65,240.71,228.35
61.32,351.81,436.73
15.45,206.74,335.69
434.38,926.48,823.87
71.18,54.36,800.49
220.81,205.26,324.98
256.06,764.31,512.58
359.47,303.59,606.06
879.33,848.78,433.07
726.35,777.29,712.01
954.22,34.84,648.74
551.52,627.27,683.59
247.56,507.77,641.69
636.1,903.6,52.25
399.6,831.15,315.37
266.97,275.57,681.92
286.42,245.2,331.77
912.94,142.24,470.77
295.7,239.98,629.46
938.38,722.83,806.33
619.06,680.34,109.85
587.09,475.94,453.5
971.59,139.35,917.0
137.5,193.82,770.42
307.02,113.13,625.27
117.16,610.47,685.44
409.47,334.06,915.41
535.68,243.33,919.35
920.01,546.7,460.84
876.62,409.22,980.08
496.46,131.34,222.16
138.53,965.51,610.48
162.65,72.28,795.75
143.5,216.0,911.68
363.56,409.4,667.93
871.89,905.57,537.94
304.49,966.91,262.12
982.85,933.75,728.51
565.84,363.34,594.7
917.36,342.92,43.64
226.97,859.92,313.91
503.28,628.76,226.37
140.74,491.16,424.26
651.97,35.78,246.26
654.15,411.38,636.16
188.32,996.48,122.9
43.19,85.6,229.2
113.82,229.44,670.75
466.99,502.45,762.31
631.91,977.3,719.58
758.67,878.12,781.9
431.68,623.52,705.36
990.15,982.59,631.71
220.69,503.57,565.2
923.46,290.98,267.94
936.46,970.14,379.49
246.96,175.73,327.41
640.46,106.76,937.38
35.99,401.66,341.63
226.62,811.66,855.67
111.05,196.87,503.08
353.01,689.48,105.5
208.59,453.6,697.71
36.17,265.83,817.13
0.06,372.1,574.01
138.33,374.85,115.83
684.1,621.44,176.66
520.75,553.81,626.42
169.7,695.73,81.51
105.02,148.46,648.54
278.31,992.13,644.32
785.08,388.33,465.36
590.35,471.23,331.51
200.4,472.3,442.6
503.11,538.12,235.93
759.49,52.28,854.15
216.99,477.98,202.88
854.61,284.87,735.57
93.56,106.76,305.15
841.29,301.54,518.59
14.22,778.94,179.79
207.79,255.34,463.06
183.93,258.16,372.89
893.42,82.11,258.41
75.06,663.83,773.03
658.11,78.76,560.22
125.94,556.6,690.45
136.0,552.79,702.64
970.67,34.47,381.45
638.67,20.41,669.46
129.99,21.95,748.3
459.95,496.24,98.9
829.36,699.89,161.21
740.24,565.81,792.45
947.0,75.55,741.55
279.66,994.03,654.97
862.41,128.88,303.6
616.83,716.14,303.5
511.77,300.64,987.01
81.44,770.56,587.18
936.76,461.64,516.77
471.48,241.08,323.86
291.54,272.15,921.21
293.71,137.32,112.44
707.75,251.91,169.45
657.66,856.65,408.13
605.83,395.23,608.21
785.04,919.3,687.89
706.18,127.4,198.63
311.96,237.72,437.31
632.84,823.54,148.05
671.01,933.69,222.87
126.97,909.72,192.68
783.01,816.51,119.93
351.55,327.43,512.53
3.63,541.88,91.13
664.82,31.49,68.47
763.67,15.51,528.44
809.61,490.32,649.28
192.26,200.67,450.59
980.89,263.36,859.77
327.86,948.94,381.77
669.73,345.83,609.01
545.66,153.78,662.43
563.41,627.96,139.01
439.27,829.43,510.05
791.86,29.81,620.13
924.31,160.84,629.81
812.75,429.36,217.44
784.39,314.84,285.52
70.44,557.44,371.81
125.61,75.49,443.87
339.83,331.95,106.97
717.56,438.7,840.96
56.96,188.34,525.39
27.67,406.19,787.2
228.66,423.6,725.09
963.49,275.34,81.78
212.76,919.02,183.01
782.02,770.03,63.07
980.19,743.77,39.89
631.84,350.23,850.56
753.53,695.61,910.25
809.17,481.76,146.21
653.73,908.43,335.18
34.45,350.44,503.18
732.28,54.65,512.07
897.45,272.44,114.01
631.28,995.07,16.97
416.1,633.69,841.64
66.03,468.48,343.15
261.85,506.79,992.53
802.47,231.61,516.83
271.27,473.96,263.99
929.5,299.77,883.61
268.51,757.0,332.42
219.42,725.12,517.15
451.21,626.03,928.74
663.44,130.5,287.45
804.87,421.44,386.8
581.19,185.91,20.52
696.71,830.16,838.9
198.16,845.55,353.06
796.9,773.55,552.31
299.36,872.46,878.32
555.97,692.91,736.72
924.22,483.43,919.92
56.41,463.87,768.74
520.62,218.63,702.07
69.69,327.45,447.86
895.89,611.04,342.5
358.49,965.33,240.9
191.62,128.01,358.57
989.74,380.82,219.26
196.04,121.32,163.49
367.99,801.38,517.19
808.95,285.3,987.01
143.46,944.93,789.05
645.71,720.91,497.34
615.99,483.04,332.9
48.21,463.86,277.92
403.52,845.79,633.24
627.22,172.38,609.95
49.86,974.33,118.93
890.38,753.81,960.64
533.32,518.41,673.91
52.42,220.4,182.22
522.85,79.11,462.76
93.95,789.36,550.12
429.16,606.24,845.76
209.12,188.93,119.23
273.21,155.37,446.87
322.16,914.27,578.89
893.59,243.28,830.7
83.03,227.45,532.85
323.13,965.45,434.03
428.36,918.09,631.78
485.01,295.94,524.35
234.28,733.98,15.92
396.06,273.67,859.98
491.65,370.62,249.65
42.3,309.9,655.58
962.93,21.42,854.7
501.17,322.83,686.73
976.12,525.35,289.41
807.1,344.02,618.9
598.84,313.84,360.39
285.97,225.86,21.73
166.9,33.0,812.82
593.39,249.13,711.1
267.7,799.38,347.61
671.3,563.96,228.64
105.82,250.08,187.89
546.19,423.74,120.35
279.77,517.67,612.13
584.11,816.16,801.69
761.72,709.47,935.12
321.06,807.25,137.59
956.97,543.43,444.31
707.84,906.78,695.94
47.88,18.06,339.75
117.21,581.46,390.54
135.42,437.08,308.83
719.89,708.6,397.71
888.16,720.93,395.52
811.0,14.29,923.78
474.68,260.33,264.11
441.08,583.99,799.88
878.95,801.68,297.89
891.47,828.24,289.29
468.16,43.33,932.02
765.39,12.53,782.44
801.96,373.54,348.54
153.04,833.6,21.87
594.17,761.02,608.04
884.8,68.77,33.71
488.56,418.04,64.19
155.22,779.08,694.91
419.67,109.79,972.43
435.65,7.32,801.67
933.93,71.09,401.14
11.01,115.84,886.94
7.45,441.52,922.78
966.59,884.91,684.42
386.82,11.1,598.48
578.84,471.87,77.04
520.95,509.91,252.51
572.63,465.66,710.22
824.43,625.91,634.38
471.01,604.78,45.11
562.27,873.14,966.14
836.68,7.59,655.74
533.04,957.53,626.07
309.25,275.54,794.87
562.22,600.61,948.78
327.77,685.38,414.64
974.74,42.8,505.65
117.56,512.21,530.63
664.55,406.92,431.62
846.71,780.57,932.98
27.92,413.13,597.01
848.24,665.63,291.27
590.65,280.65,804.06
214.75,907.01,584.99
568.2,550.07,954.92
447.28,179.99,256.39
865.54,712.27,545.21
524.97,636.45,619.28
619.62,765.08,864.55
944.06,665.0,491.42
298.86,924.59,43.02
752.61,417.83,661.32
916.16,869.83,834.18
126.3,213.63,597.38
759.06,551.12,180.46
107.7,68.86,489.47
675.74,503.82,822.32
794.45,626.96,127.63
366.97,757.43,840.89
584.79,323.0,414.14
60.04,10.94,73.21
68.19,793.16,483.01
234.44,516.74,217.84
420.25,406.24,414.19
941.39,556.55,884.85
286.65,25.75,835.96
100.12,258.5,753.91
745.71,195.25,737.23
845.99,482.67,63.36
422.61,188.55,987.19
683.88,719.6,826.63
404.0,144.66,834.8
132.87,345.42,467.49
389.14,754.65,851.54
106.9,312.46,119.9
119.66,828.52,280.44
662.27,475.07,491.96
700.6,51.68,228.6
851.78,883.91,449.89
936.25,992.87,589.24
214.59,644.88,298.57
32.55,456.25,917.88
246.5,392.81,423.82
977.56,100.98,577.26
632.69,696.29,733.5
757.29,767.02,965.81
865.66,684.1,26.36
201.01,603.03,319.49
603.76,708.65,101.62
419.14,552.8,42.36
922.42,140.36,446.98
391.23,234.05,531.18
190.83,743.39,856.91
59.7,440.76,364.39
418.09,555.16,588.25
21.02,959.77,79.55
21.16,498.53,857.04
913.91,439.79,655.2
977.93,409.26,807.58
212.8,226.58,189.77
872.55,64.4,11.84
198.99,978.69,964.79
544.75,586.99,156.45
707.49,504.35,842.63
416.57,94.12,47.12
178.96,405.18,749.78
584.52,236.15,183.05
937.58,123.37,139.64
915.8,547.36,800.46
837.84,43.06,141.66
510.16,182.59,517.33
426.79,569.07,784.26
96.9,930.56,415.23
12.44,563.73,659.17
931.72,223.08,734.63
815.96,962.81,139.3
895.7,928.86,920.45
599.21,571.53,968.86
906.75,701.71,434.38
776.08,701.08,806.19
509.85,859.94,273.39
461.88,514.67,34.46
595.99,212.63,488.12
157.38,631.13,946.6
419.19,793.7,513.16
505.59,764.45,424.63
534.27,883.85,655.93
748.34,273.35,234.81
599.44,67.09,359.31
659.89,548.52,679.41
325.48,417.07,741.04
350.18,404.53,299.84
551.18,845.59,616.21
812.5,427.11,90.23
534.64,58.06,982.25
850.86,863.88,308.78
562.1,654.55,920.73
578.76,770.93,827.99
385.54,973.93,441.07
408.32,185.03,91.11
251.88,512.43,810.13
189.55,71.37,614.08
416.0,621.13,380.73
93.66,305.17,605.16
533.41,144.02,555.34
396.81,725.12,212.71
706.92,86.91,53.17
376.76,145.1,7.41
892.19,4.48,677.2
693.75,970.12,79.39
928.03,963.97,902.26
218.03,81.65,645.01
56.58,88.25,422.44
706.88,148.98,259.37
146.42,317.8,175.46
212.12,430.35,724.51
935.97,768.61,817.99
709.19,28.75,122.56
831.07,78.36,842.21
626.39,108.01,12.89
65.04,294.1,109.68
551.6,209.16,712.37
581.87,843.31,902.15
184.16,462.57,229.42
549.57,381.41,737.77
279.83,616.95,485.32
427.36,358.06,547.26
973.59,91.15,43.61
883.44,502.51,473.62
342.74,35.43,982.71
887.06,473.86,55.6
950.42,373.66,937.02
796.68,481.73,297.16
669.13,150.93,209.21
913.86,760.67,553.8
478.76,186.8,321.34
770.42,657.0,339.4
930.76,968.85,114.28
662.77,286.22,794.18
684.01,230.45,163.77
145.35,209.1,290.58
590.92,821.87,376.65
809.78,885.77,184.42
559.1,327.2,501.39
755.76,280.49,501.99
896.76,34.95,439.02
415.1,997.01,237.68
976.95,470.88,891.13
935.34,472.92,806.97
6.16,730.57,844.22
717.48,666.84,66.94
464.64,987.37,950.02
372.16,151.73,14.46
694.4,520.3,200.0
710.57,757.55,101.85
462.1,847.31,84.29
916.04,183.11,759.06
862.84,975.77,937.68
725.88,771.59,68.5
68.13,319.03,775.1
333.44,349.37,17.15
0.17,873.86,221.43
208.52,97.58,502.05
857.1,724.45,60.06
234.56,169.94,644.87
575.51,129.09,355.26
979.11,31.92,529.5
165.24,115.01,172.2
397.2,474.66,470.15
209.2,922.16,726.58
376.33,927.13,593.15
140.83,154.38,873.81
922.34,780.23,453.84
358.99,729.49,866.17
289.04,701.71,333.1
471.65,656.93,533.49
788.08,204.97,599.24
304.5,690.18,844.83
726.25,907.49,694.74
458.58,992.68,431.19
803.32,723.2,354.39
282.3,471.42,296.56
595.91,628.63,176.57
140.23,258.8,647.44
543.99,152.93,786.87
326.67,565.5,771.28
364.66,224.98,701.86
130.48,663.65,12.95
633.09,326.88,608.11
921.33,86.88,77.13
62.61,458.66,109.98
82.22,836.75,831.35
605.45,222.5,959.69
311.31,195.16,381.48
886.89,765.57,756.69
798.6,597.21,194.4
247.02,953.46,209.27
859.65,862.96,941.7
717.98,633.96,102.16
478.92,439.93,759.97
528.11,604.6,401.01
104.88,600.43,289.21
569.6,767.43,50.69
820.82,419.88,612.35
702.28,883.47,121.11
604.43,291.27,541.97
604.35,100.66,347.06
571.14,536.08,499.76
607.49,278.82,240.81
943.72,865.57,591.01
443.69,540.11,273.63
408.24,277.85,696.71
839.91,599.24,218.51
409.58,916.16,636.53
599.37,563.79,506.04
408.35,790.06,343.65
355.72,473.32,638.43
537.64,291.7,510.56
669.52,200.91,357.44
572.68,743.13,962.99
228.32,736.13,42.26
143.04,971.66,635.25
708.16,823.24,719.01
478.19,713.7,882.6
967.86,134.33,356.12
203.33,472.74,699.44
626.0,261.93,536.84
982.62,308.36,255.23
303.76,530.06,462.55
814.84,332.76,206.81
948.76,15.94,719.45
85.6,536.94,598.48
638.12,469.07,296.88
754.82,290.42,391.66
485.31,298.65,342.83
399.39,881.22,140.04
164.65,756.98,830.97
405.1,944.37,390.56
152.69,203.68,937.46
922.03,232.85,333.73
365.82,565.05,114.72
866.57,176.2,757.81
143.83,910.51,782.92
571.78,812.35,342.08
940.14,59.79,445.3
635.37,835.05,395.91
831.51,774.98,985.0
680.18,327.23,267.52
56.91,539.96,117.69
668.67,789.7,757.62
445.78,824.59,930.4
623.23,0.22,675.41
157.65,991.53,543.45
566.05,336.07,370.2
761.49,991.23,210.22
318.23,370.74,65.33
102.43,905.4,849.99
260.04,910.39,619.4
266.0,918.69,488.85
363.92,814.89,446.78
137.1,236.79,199.38
219.93,561.55,734.02
46.79,455.15,162.49
538.56,728.55,895.93
156.32,911.35,773.79
803.54,818.46,10.99
950.05,156.91,540.22
150.06,173.16,936.29
207.73,877.56,824.13
721.45,515.44,594.21
728.05,432.44,609.38
531.86,777.05,906.16
306.83,920.52,531.85
824.71,579.7,467.44
716.16,575.36,839.16
533.35,233.99,602.45
573.13,280.34,565.1
398.03,128.44,938.42
992.11,279.54,719.25
567.6,365.96,426.2
362.36,495.6,458.08
152.94,610.08,649.33
552.68,636.13,786.24
845.46,530.03,774.04
971.85,804.59,11.0
648.94,184.32,654.35
143.13,771.83,722.68
484.95,845.4,411.1
837.71,737.75,41.58
773.75,222.33,591.86
318.58,14.12,727.91
108.16,381.98,231.61
498.68,184.63,776.2
664.19,40.0,937.83
741.27,848.03,886.87
157.51,422.58,379.54
777.47,839.85,669.9
923.21,403.4,70.55
331.61,791.13,312.83
975.0,600.7,669.24
296.73,585.32,430.95
208.19,2.07,842.78
370.43,964.01,999.72
60.32,200.48,886.58
89.03,334.94,83.29
415.9,864.34,309.27
67.91,381.04,564.28
463.21,469.21,430.41
209.99,77.96,105.26
290.43,767.79,844.27
777.94,681.81,95.75
464.68,355.02,20.36
539.29,169.05,863.14
113.92,679.57,251.65
678.56,215.45,394.74
843.16,439.53,827.83
591.99,576.12,323.64
513.61,789.11,167.29
92.13,956.24,783.33
192.61,762.92,757.02
942.33,171.28,750.77
152.62,786.65,228.95
779.95,167.79,958.22
313.33,140.75,365.9
684.46,920.93,383.89
643.47,55.84,347.34
114.3,618.32,7.39
305.48,916.1,880.98
512.33,959.68,837.57
857.06,744.01,659.72
766.04,446.82,777.48
573.37,975.03,153.5
705.85,304.73,468.99
929.78,624.09,717.29
775.28,724.81,349.49
323.71,590.53,710.53
77.72,494.71,900.26
782.4,256.88,821.23
762.96,770.17,807.71
417.68,648.1,414.56
363.16,348.69,341.15
795.52,434.86,318.5
188.39,321.17,467.56
228.07,943.56,994.43
383.55,627.37,319.13
453.17,129.09,930.94
999.95,729.18,433.07
858.09,653.51,512.79
899.98,109.38,653.51
229.75,929.78,804.21
898.39,950.31,522.34
442.83,797.21,386.55
368.61,72.38,313.47
289.87,721.98,194.18
497.08,258.32,809.79
477.53,570.63,81.67
23.77,691.09,994.54
892.65,413.59,628.32
597.93,978.54,923.32
880.46,289.29,63.42
443.75,130.16,990.92
988.84,660.76,486.95
684.1,846.79,561.9
483.49,861.75,748.96
405.09,331.04,968.89
660.91,911.75,842.26
735.02,456.57,115.54
223.52,676.92,309.26
680.36,737.88,700.56
796.87,654.83,739.25
194.84,390.65,315.07
87.44,637.88,288.12
483.53,51.01,206.68
309.11,604.93,962.83
655.63,770.46,826.55
892.57,579.48,214.35
488.6,259.15,322.03
645.27,871.14,838.66
878.84,874.15,14.97
64.6,454.51,979.18
451.01,545.83,91.03
255.1,863.8,213.42
409.77,853.61,538.42
456.31,486.87,688.48
853.42,500.16,102.88
644.96,394.34,82.97
436.95,794.88,854.46
702.37,878.49,141.11
923.8,455.6,145.33
979.07,502.47,92.31
240.31,448.06,830.76
413.54,53.78,509.35
158.05,970.93,632.59
489.01,12.21,447.21
867.79,928.22,198.22
774.36,206.55,470.16
327.66,580.03,189.55
586.9,617.02,163.34
300.95,289.46,333.31
335.18,663.14,630.43
975.93,153.19,368.21
578.72,581.13,810.02
702.96,913.93,600.94
437.9,105.69,470.83
86.27,243.7,965.16
137.79,790.29,229.25
477.62,171.86,158.93
226.62,185.04,265.91
362.43,246.89,404.19
432.23,545.8,537.61
226.11,29.9,578.03
267.45,257.34,898.81
241.57,460.91,181.2
325.81,499.15,310.23
277.94,690.76,64.76
565.03,597.99,18.07
841.73,51.15,766.25
387.82,108.8,875.01
236.91,984.99,327.16
182.5,450.95,785.25
690.92,310.92,644.95
989.8,844.27,477.4
865.78,922.66,25.52
525.02,227.34,313.21
155.89,484.01,576.77
285.31,159.85,773.06
130.65,297.85,587.22
489.37,223.13,26.21
827.55,71.65,346.21
385.1,853.89,507.96
676.58,445.91,392.54
775.6,835.93,398.06
691.19,988.12,418.99
388.32,366.58,757.11
71.12,994.04,468.93
783.93,249.27,829.37
837.78,647.21,924.93
576.62,727.45,792.47
456.44,188.75,120.8
929.01,103.88,469.23
980.43,356.15,383.82
104.06,114.53,114.08
174.71,917.25,786.83
356.84,625.2,526.09
378.29,462.3,22.79
341.71,447.63,633.65
745.69,563.91,944.11
355.99,137.61,362.93
893.06,385.77,569.62
689.34,586.21,101.4
421.16,318.69,805.82
565.83,974.29,738.86
487.45,176.54,445.96
449.65,251.07,497.3
21.85,361.11,941.74
210.42,873.73,892.49
567.1,582.24,89.15
911.84,317.9,316.92
399.2,106.66,787.81
308.76,134.72,901.84
159.38,552.02,573.13
495.36,439.22,130.1
118.75,640.57,667.75
613.18,107.54,127.47
785.32,14.0,984.4
137.6,156.62,373.2
124.49,934.63,974.4
556.22,72.21,653.15
651.92,137.33,508.99
650.5,515.76,723.77
121.31,495.94,845.86
239.94,637.47,745.62
915.52,898.15,843.91
871.87,189.17,234.86
402.14,491.84,362.4
530.89,297.44,607.65
751.59,242.25,438.85
250.61,956.08,523.17
605.16,519.58,996.61
163.2,251.16,914.62
101.89,448.06,942.49
837.09,853.12,913.56
713.57,22.24,663.23
726.29,760.06,654.58
987.25,22.77,138.9
519.31,691.52,990.56
201.33,292.33,605.21
980.26,72.41,241.05
74.74,509.85,314.28
765.62,312.45,526.9
775.5,585.84,337.08
876.64,576.7,654.41
548.75,788.46,314.45
492.28,761.69,257.02
315.38,725.7,467.63
569.69,519.74,504.27
543.01,501.32,554.31
463.02,710.0,324.14
627.17,224.66,385.34
584.27,138.48,672.98
72.46,990.12,123.87
699.96,167.18,321.82
444.11,178.98,763.76
146.86,294.28,224.23
346.89,777.96,466.48
286.15,819.08,582.74
752.0,825.0,995.73
374.12,330.37,623.6
788.37,79.67,506.26
355.89,87.89,873.77
967.64,29.83,20.91
408.99,758.39,155.6
434.95,536.34,920.89
256.48,811.51,454.58
823.47,718.63,892.88
272.46,959.46,840.21
973.67,137.43,128.28
723.53,423.16,461.08
76.02,767.34,874.22
616.46,892.61,215.13
616.06,98.21,656.19
172.73,219.92,584.1
513.9,438.12,173.86
489.24,228.24,416.18
894.71,977.75,451.03
561.55,873.77,313.61
112.58,952.09,776.96
588.26,756.6,864.24
170.45,659.11,45.24
680.0,39.04,648.22
365.8,465.35,604.51
700.36,780.72,421.98
774.38,12.73,470.59
899.08,538.92,355.2
357.54,836.27,233.52
391.6,755.92,480.49
102.14,801.34,957.8
799.62,985.41,948.5
655.81,159.46,272.5
877.59,591.23,349.0
925.94,499.42,578.32
399.06,886.27,815.56
297.2,200.28,279.69
361.36,135.26,66.08
419.65,502.36,462.54
444.93,935.55,739.98
958.65,402.78,381.56
383.5,806.61,280.39
109.27,89.22,786.54
436.18,59.08,177.03
770.96,100.54,359.01
442.39,942.04,216.64
889.26,310.22,924.5
694.23,663.78,672.78
578.45,344.64,454.45
217.23,148.73,443.18
984.49,621.1,138.45
337.89,721.0,430.68
983.34,598.74,858.22
755.18,296.73,253.46
51.81,857.36,666.73
778.76,545.15,809.12
80.13,614.81,288.1
261.35,195.41,677.69
249.02,192.57,544.23
235.08,920.65,923.32
284.01,633.24,780.21
808.93,759.39,260.56
658.83,286.95,598.62
73.92,100.31,703.31
95.76,640.07,833.66
212.95,710.12,130.87
389.64,449.31,497.65
448.11,683.83,942.82
748.88,95.07,557.11
86.65,571.11,462.84
69.64,885.21,989.92
185.48,719.37,127.61
671.04,852.43,600.73
463.15,410.73,405.84
916.88,626.72,236.46
175.71,773.43,860.59
747.3,145.89,225.84
202.03,697.4,285.18
662.09,764.53,121.28
440.91,426.29,215.89
520.59,610.98,186.32
45.0,948.44,177.31
254.36,524.09,926.07
692.57,846.07,93.54
424.02,190.29,756.46
410.58,570.36,695.17
956.11,67.68,727.16
205.39,363.05,435.33
761.98,337.21,744.28
708.46,695.01,376.93
461.14,55.66,185.71
591.29,315.46,216.6
612.92,876.93,613.44
327.11,217.66,616.75
458.67,819.45,161.07
691.25,740.37,205.26
823.85,226.58,223.86
782.11,753.18,493.72
164.34,49.55,979.38
537.47,285.54,899.35
923.18,723.78,535.15
827.87,23.95,368.6
801.89,995.6,704.74
381.38,789.28,924.6
515.63,123.06,902.12
132.87,133.94,837.84
203.8,375.07,905.09
773.22,473.14,410.26
78.56,925.41,866.38
448.87,392.59,575.62
483.54,382.67,475.19
570.35,857.78,618.29
310.91,864.3,515.61
87.08,333.49,177.11
907.47,295.43,100.97
25.02,689.88,687.68
812.44,584.22,458.12
123.0,24.14,963.39
647.81,342.32,774.63
750.06,333.41,893.14
782.36,481.01,72.54
723.64,776.85,171.57
547.91,459.14,666.91
21.73,239.91,93.25
769.02,37.19,798.54
284.94,974.65,869.0
735.19,418.54,397.98
404.63,277.73,885.5
737.98,616.98,751.05
113.0,288.07,548.44
549.3,904.26,889.74
987.02,868.83,87.67
88.56,60.95,488.6
51.14,782.72,552.2
834.27,425.39,619.13
275.29,651.55,761.9
548.2,926.71,994.09
762.14,883.73,51.81
666.72,899.26,870.02
902.06,964.98,359.15
154.53,230.8,50.83
5.03,27.22,444.84
903.85,772.65,736.38
623.55,885.15,925.41
741.75,358.33,728.44
